Interpreta
idObra;idActor;idPersonaje
1918;20588;3021
1918;21742;3022
1918;21981;703
1918;22029;3023
1918;25856;3024
1918;26348;3025
1918;28231;3024
1918;28353;3026
1918;30605;3027
1918;31296;3024
1918;31999;3028
1918;33107;3029
1918;33567;3030
1918;34492;3024
1918;34883;3031
1918;36486;3031
1918;36585;3032
1918;37407;3033
1918;37408;3034
1918;38417;3035
1920;3068;74
1920;7883;3036
1920;12528;3037
1920;12977;3038
1920;12980;1856
1920;15720;2772
1920;15591;3039
1920;17500;3040
1920;20999;3040
1920;21939;3037
1920;22573;3041
1920;22574;3041
1920;24345;1856
1920;28537;1037
1920;31487;3042
1921;346;3043
1921;7448;337
1921;11820;536
1921;16049;1329
1921;23075;3044
1921;36944;764
1922;1840;3045
1922;5640;3046
1922;5882;2135
1922;6470;3047
1922;12631;3048
1922;13236;3049
1922;14558;3050
1922;16129;3051
1922;23695;178
1922;24332;3052
1922;28552;3053
1922;32739;1312
1922;37967;3054
1922;9751;3055
1923;4129;3056
1923;5454;2726
1923;6326;3057
1923;8715;3058
1923;9324;3059
1923;12504;2739
1923;15229;3060
1923;18671;3061
1923;19538;3062
1923;20843;116
1923;22690;1098
1923;24800;3063
1923;25369;3064
1923;27104;1114
1923;30446;2713
1923;31077;3065
1923;29735;3002
1923;32510;3066
1923;33170;3067
1923;33346;3068
1924;4887;3069
1924;16076;3070
1924;23987;2819
1924;30496;3071
1924;31639;3072
1924;31707;3073
1924;33170;3074
1924;36407;3075
1924;36997;3076
1925;710;1037
1925;2699;2018
1925;13163;3077
1925;13481;2988
1925;17722;193
1925;21112;3078
1925;22504;3079
1925;24278;3080
1925;24815;195
1925;25496;2179
1925;29344;66
1925;30996;3081
1925;32532;922
1925;35564;3082
1925;37904;3083
1925;37924;3084
1925;38628;3085
1925;38688;3086
1925;9794;825
1925;1146;3087
1926;20;3088
1926;2200;1907
1926;5963;3089
1926;25827;115
1926;32695;3090
1926;35630;3091
1926;35807;3092
1927;3164;203
1927;5587;3093
1927;8565;1730
1927;10228;595
1927;12083;574
1927;12543;3094
1927;12556;3095
1927;13484;2064
1927;14071;3096
1927;14900;3097
1927;15444;3098
1927;15723;3099
1927;16367;3100
1927;19543;1045
1927;20230;3101
1927;20245;3102
1927;22306;2151
1927;22460;3103
1927;22556;3104
1927;25579;3105
1927;25602;3106
1927;29239;3107
1927;31550;3108
1927;36846;3109
1927;37581;3110
1927;37203;1116
1927;1236;3111
1933;943;1994
1933;7883;213
1933;8857;3112
1933;12790;1994
1933;12504;1144
1933;14119;3113
1933;14827;3114
1933;15278;3115
1933;21429;3116
1933;24756;1019
1933;28904;3117
1933;31796;3118
1933;36550;3119
1936;1098;3120
1936;6408;3121
1936;7501;3122
1936;7883;3123
1936;8457;3121
1936;12443;3124
1936;13520;3125
1936;14440;3126
1936;14812;3123
1936;16621;3127
1936;17369;2135
1936;18132;3128
1936;18133;3129
1936;20452;3130
1936;24011;3131
1936;25554;3132
1936;26501;3133
1936;26574;3134
1936;28114;3135
1936;30219;3136
1936;32299;3137
1936;32730;3138
1936;34225;3139
1936;1147;3140
1937;13105;3141
1937;13393;3142
1937;35829;3143
1943;35375;2461
1944;34577;3144
1944;37600;3145
1945;1755;3146
1945;8341;170
1945;11664;3147
1945;14551;548
1945;23814;3148
1945;32350;3149
1946;64;3150
1946;976;3151
1946;976;3152
1946;976;3153
1946;19414;3154
1948;24536;11
1950;4835;3155
1950;11236;3156
1950;11753;1815
1950;16562;3157
1950;16599;3158
1950;17353;5
1950;18159;3159
1950;20457;3160
1950;21124;1671
1950;23742;182
1950;23947;88
1950;26497;2753
1950;32299;3161
1950;36156;184
1950;37760;3162
1951;4982;3163
1951;9144;3164
1951;15566;3165
1951;35039;3166
1951;37448;1049
1952;1961;3167
1952;6282;2461
1952;20792;3168
1952;9485;3169
1952;9587;3170
1955;112;1097
1955;1098;3171
1955;1487;1332
1955;1790;3172
1955;4912;2998
1955;7501;3173
1955;11349;3174
1955;15365;23
1955;22992;3175
1955;26738;3176
1955;27023;1338
1955;28772;3177
1955;30175;3178
1955;31949;3179
1955;32759;3180
1955;35558;3181
1955;36976;2587
1955;37617;3182
1955;38111;3183
1958;15234;203
1958;29359;3184
1958;29589;11
1958;37448;3185
1959;1545;766
1959;6877;1935
1959;12234;3186
1959;13469;3187
1959;13472;3187
1959;14071;3188
1959;15714;3187
1959;32299;2025
1959;36219;111
1960;35375;2461
1961;35375;2461
1962;2142;3189
1962;2660;3190
1962;4096;1730
1962;6884;3191
1962;6326;3192
1962;16684;3193
1962;20488;3194
1962;21304;3195
1962;20856;3196
1962;22815;183
1962;25170;663
1962;25836;1019
1962;33991;3197
1962;36997;548
1963;2871;35
1963;10764;2703
1963;15027;517
1963;37015;507
1964;808;3198
1964;1613;3199
1964;4713;3200
1964;7883;3201
1964;10762;3202
1964;12443;3203
1964;13925;3204
1964;14071;3205
1964;14616;1919
1964;15723;3206
1964;19532;3207
1964;21758;3208
1964;21840;3209
1964;24221;3210
1964;29684;3211
1964;29685;3212
1964;29815;3213
1964;32730;3214
1964;34028;3215
1964;38074;3216
1968;553;200
1968;691;1941
1968;3611;3217
1968;7477;2730
1968;12504;3218
1968;14815;3219
1968;20286;1167
1968;20918;337
1968;21157;3220
1968;20875;1045
1968;26806;2029
1968;28160;3221
1968;30245;172
1968;32748;156
1968;1230;1825
1971;647;3222
1971;853;3223
1971;2503;3224
1971;2970;3225
1971;3067;3226
1971;4460;3227
1971;8365;3228
1971;8493;3229
1971;8731;3230
1971;8807;3231
1971;11308;3232
1971;12504;3233
1971;14616;3234
1971;18135;301
1971;18457;3235
1971;20087;3236
1971;21112;3237
1971;21464;3238
1971;21754;3239
1971;23875;3240
1971;26660;3241
1971;26870;3242
1971;28888;3243
1971;29216;3244
1971;26940;3245
1971;32593;594
1971;33383;2029
1971;33771;3246
1971;34778;1988
1971;32344;3247
1971;32860;3248
1971;35407;3249
1971;36202;3250
1971;36221;3251
1971;37639;3252
1971;37949;3253
1971;37967;3254
1971;38074;3255
1971;9574;3256
1972;4435;3257
1972;4918;3258
1972;5704;3259
1974;6134;3260
1974;8209;1961
1974;13789;3261
1974;15092;3262
1974;17511;3263
1974;20519;3264
1974;21112;3265
1974;24230;1941
1974;25163;3266
1974;28811;3267
1974;28900;3268
1974;28935;3269
1974;28962;3270
1974;31792;3271
1974;36273;3272
1974;36997;3273
1975;7095;3274
1975;9117;3275
1975;17482;3276
1975;18729;43
1975;20162;3277
1975;24630;3278
1975;32183;3279
1975;9844;1051
1976;1545;3280
1976;7820;3281
1976;24737;1397
1976;32695;3282
1976;37152;2747
1978;807;110
1978;983;35
1978;6269;3283
1978;17372;1990
1978;21992;3284
1978;24630;111
1978;25528;338
1978;25592;2025
1978;37251;337
1980;474;3285
1980;2555;2212
1980;3542;3286
1980;4095;3287
1980;5957;3288
1980;7529;3289
1980;8180;172
1980;8274;3290
1980;12048;3291
1980;12564;3292
1980;13685;3116
1980;13861;3293
1980;14394;3294
1980;15906;3295
1980;16555;273
1980;15586;3296
1980;20481;3297
1980;21758;3298
1980;24363;3299
1980;25681;1988
1980;27135;3300
1980;27427;3287
1980;27466;3301
1980;31347;3302
1980;32004;3303
1980;32616;179
1980;33256;203
1980;34091;111
1980;34119;3304
1980;34797;3305
1980;34923;3306
1980;32798;3307
1980;36202;3308
1980;37681;3309
1980;38521;3310
1980;38636;3311
1981;11335;3312
1981;31242;3313
1981;35209;2272
1981;37917;3314
1982;1879;3315
1982;4722;3316
1982;6060;3317
1982;7735;3318
1982;8797;3319
1982;10834;3320
1982;11205;3321
1982;11377;3322
1982;17533;3323
1982;20208;3324
1982;21243;3325
1982;23749;1830
1982;26436;3326
1982;34143;3327
1982;34215;3328
1982;38499;3329
1987;64;1856
1987;1040;3330
1987;5959;3331
1987;29645;825
1987;35465;3332
1988;687;3333
1988;4224;965
1988;4941;2026
1988;6310;1868
1988;7236;1676
1988;20902;1114
1988;25325;3334
1988;31431;1634
1988;34112;3335
1988;36062;523
1988;36097;3336
1988;9600;3337
1989;1870;3338
1989;12883;3339
1989;17949;3340
1989;20014;3341
1989;22556;3342
1989;23800;3343
1989;25275;3344
1989;26989;3345
1989;9958;3346
1990;14437;3347
1990;14444;3348
1990;16089;3349
1990;20200;2380
1990;21304;3350
1990;23131;3351
1990;33092;3352
1990;37650;3353
1990;9826;3354
1990;9867;3355
1992;13533;655
1992;13535;186
1992;14616;1019
1992;19708;2753
1992;35489;1554
1994;35209;655
1995;1913;3356
1995;6290;3357
1995;13261;1336
1995;18564;3358
1995;21241;3359
1995;22351;3360
1995;27057;3361
1995;33800;3362
1995;38765;3361
1996;7425;3291
1996;8344;3363
1996;10972;3364
1996;17210;3365
1996;22386;190
1996;28325;110
1996;32132;3366
1997;3329;3367
1997;5594;3368
1997;7310;3369
1997;10519;3370
1997;12124;3371
1997;15566;3372
1997;22163;3373
1997;24251;417
1997;28065;3374
1997;28065;3375
1997;28065;437
1997;32629;3376
1997;36218;3377
1997;36867;3378
1997;36867;3371
1997;38440;3379
1999;24219;3380
1999;31438;3381
1999;37469;3382
2000;13519;3383
2000;18179;3384
2000;20057;3385
2000;20387;3386
2000;23117;3387
2000;26467;3388
2000;30022;3389
2000;31473;138
2000;34668;3390
2000;36365;3391
2002;1581;3392
2002;2871;2703
2002;6609;3393
2002;8037;3394
2002;10629;3395
2002;10809;3396
2002;11426;3397
2002;13163;3077
2002;13374;3398
2002;15278;3399
2002;15538;634
2002;17746;3400
2002;19532;3401
2002;22423;1045
2002;23649;1046
2002;23657;3402
2002;23812;3403
2002;23875;3404
2002;24116;279
2002;25595;1698
2002;25967;3405
2002;26466;2082
2002;26822;3406
2002;26989;3407
2002;27026;3408
2002;27983;3409
2002;28201;3410
2002;30175;74
2002;30396;3411
2002;30553;3412
2002;33057;507
2002;36905;3413
2003;7387;3284
2003;7883;3414
2003;13367;3415
2003;17686;195
2003;19379;355
2003;19532;3416
2003;24518;2023
2003;25170;148
2003;30231;193
2003;30245;3417
2003;33947;199
2003;34225;266
2003;34266;2151
2004;2494;1634
2004;11231;120
2004;10041;3259
2005;4112;3418
2005;5179;3419
2005;30663;3420
2005;31034;3421
2005;32016;3422
2005;36145;3423
2007;6189;3424
2007;6442;3425
2007;6964;3426
2007;12780;3427
2007;15905;3428
2007;15833;3429
2007;23801;3430
2007;30963;3431
2007;38571;3426
2008;278;3432
2008;3813;3433
2008;8344;3434
2008;17375;3435
2008;19343;3436
2008;20230;3437
2008;30248;3438
2008;30457;3439
2008;36585;3440
2008;38261;3441
2009;3425;3442
2009;6800;3443
2009;7312;3444
2009;10923;3445
2009;11192;3446
2009;11470;3447
2009;12382;3448
2009;16411;3449
2009;23014;3450
2009;24325;3451
2009;27247;3452
2009;28302;2991
2009;29657;3453
2009;33332;3454
2009;33947;3455
2009;34725;3456
2009;35602;3457
2009;37533;3458
2009;37663;3459
2010;1970;1121
2010;17652;3452
2010;19543;3460
2010;21130;2479
2010;22956;556
2010;36976;3461
2011;687;3462
2011;1089;3463
2011;2052;74
2011;5373;3091
2011;7348;3464
2011;15195;3465
2011;16696;1038
2011;17519;184
2011;17556;3466
2011;18965;523
2011;24629;3467
2011;27475;1860
2011;27924;3468
2011;28447;3469
2011;29125;2026
2011;30298;61
2011;30324;3393
2011;31283;173
2011;32184;3470
2011;36246;546
2011;38599;3471
2011;38869;3472
2012;12212;3473
2012;15981;3474
2012;23117;3475
2012;31473;3476
2013;3483;354
2013;9138;3477
2013;15570;3478
2013;17086;3479
2013;23999;3480
2013;27543;3481
2013;34179;589
2013;35658;36
2013;37505;3482
2015;21422;3483
2016;26735;3484
2017;12920;3485
2017;15292;3077
2017;16562;3486
2017;19221;3487
2017;21124;3488
2017;23014;3489
2017;33991;3490
2017;36054;3491
2017;37469;1604
2020;11680;3291
2020;13781;3492
2020;18666;1825
2020;21823;124
2020;24256;3493
2020;24839;177
2020;25170;272
2020;25330;1329
2020;27970;3494
2020;37346;1910
2022;844;3495
2022;1267;3496
2022;1796;3497
2022;8902;3498
2022;9331;3499
2022;15092;3500
2022;25161;3501
2022;29876;3502
2022;36815;1994
2022;9478;3503
2023;91;3504
2023;839;3505
2023;3826;2731
2023;3970;3506
2023;5231;3507
2023;5645;3508
2023;9040;3509
2023;10730;1100
2023;13934;3510
2023;16787;3511
2023;15473;3512
2023;15516;3513
2023;20103;3514
2023;21464;3515
2023;22402;3516
2023;22728;2205
2023;22071;3517
2023;25716;3518
2023;26285;3519
2023;26557;3520
2023;27385;3521
2023;27444;3522
2023;29196;3523
2023;29523;3524
2023;31137;3525
2023;31378;3526
2023;33334;3527
2023;32860;3528
2023;37240;1079
2023;37967;3529
2023;38619;3530
2023;10143;3531
2024;112;3532
2024;2963;3533
2024;3047;2135
2024;3386;3534
2024;5929;2064
2024;6614;3535
2024;6659;3536
2024;8371;111
2024;12206;3537
2024;12370;3538
2024;13226;355
2024;14792;3539
2024;17246;3540
2024;18328;1752
2024;24435;2064
2024;25232;3541
2024;22197;3542
2024;28391;3543
2024;29428;546
2024;29876;3544
2024;29976;1250
2024;30069;3077
2024;31077;3545
2024;31848;3546
2024;31910;3547
2024;29735;3548
2024;33209;3549
2024;33919;1328
2024;34812;3550
2024;36156;3551
2024;36256;3552
2024;35582;3052
2024;37603;3553
2024;38087;3554
2026;22253;1964
2026;28428;1049
2028;4434;3555
2028;5219;1037
2028;8874;1700
2028;12790;166
2028;15723;3556
2028;17489;2693
2028;18743;3557
2028;28285;2029
2028;35603;3284
2028;36846;3558
2028;36989;2463
2028;38594;166
2028;10190;3559
2029;112;3560
2029;1513;1336
2029;1807;2726
2029;2871;110
2029;3081;3561
2029;3151;2812
2029;3198;3562
2029;5926;3563
2029;7448;1336
2029;7582;3564
2029;11329;3565
2029;10710;3566
2029;10716;3567
2029;10778;1354
2029;12543;3565
2029;16308;3568
2029;16527;3569
2029;19755;1336
2029;20428;3570
2029;23075;3571
2029;23392;3572
2029;24222;3573
2029;32772;3565
2030;14048;111
2031;1970;3574
2031;3047;3575
2031;7542;3576
2031;15253;3577
2031;16209;3578
2031;19816;3579
2031;21353;2988
2031;23131;3580
2031;24180;3581
2031;30300;2190
2031;34646;3582
2032;3514;3583
2032;8672;3584
2032;17301;3585
2032;19797;3586
2032;20230;3587
2032;22452;1730
2032;25081;3588
2032;25428;3589
2032;27839;3590
2032;30743;1825
2032;32299;3591
2032;34114;819
2032;37329;3592
2032;38698;3593
2033;1494;3594
2033;4713;1634
2033;8968;3595
2033;9006;2317
2033;10762;666
2033;10733;1868
2033;12443;1699
2033;13676;3243
2033;13860;3596
2033;13920;3597
2033;15092;1944
2033;15723;602
2033;16167;3598
2033;17746;3267
2033;19532;3599
2033;22177;3598
2033;25498;3598
2033;26738;3600
2033;29072;766
2033;29496;3598
2033;29815;563
2033;29948;3598
2033;31551;3598
2033;32300;3601
2033;32508;3598
2033;33369;547
2033;33930;3598
2033;37434;3598
2033;37469;1443
2033;38727;3602
2034;115;3603
2034;346;3604
2034;5260;3605
2034;8895;3606
2034;10390;3607
2034;10457;3608
2034;11382;3603
2034;11831;3603
2034;16801;3603
2034;17566;3609
2034;19066;3610
2034;19222;3603
2034;23597;3611
2034;24035;3612
2034;24549;3603
2034;25389;3613
2034;28277;3614
2034;28478;3603
2034;30259;1800
2034;34761;3603
2034;37155;3603
2034;37467;3603
2034;38133;3615
2035;1097;3616
2035;1901;3617
2035;2812;602
2035;3198;3618
2035;4713;3619
2035;5943;1163
2035;7267;2691
2035;13481;3620
2035;13920;3621
2035;14626;3622
2035;21840;3623
2035;23552;148
2035;24221;555
2035;25370;3624
2035;25595;3625
2035;28122;3626
2035;29606;3627
2035;32730;3628
2035;1236;3629
2036;1545;3630
2036;3063;3631
2036;6904;3632
2036;7979;3633
2036;9062;3634
2036;10778;1601
2036;16511;3635
2036;15570;3636
2036;15570;3637
2036;17516;3638
2036;18270;3639
2036;18529;3640
2036;18961;1206
2036;23221;3641
2036;26501;1807
2036;32715;3639
2036;34945;3642
2036;34989;3643
2036;36592;3644
2036;37379;1601
2036;38482;3645
2036;9613;3646
2037;10536;3647
2037;10564;3648
2037;15259;3649
2038;3465;3650
2038;8565;282
2038;23805;203
2039;278;3651
2039;8164;36
2039;12216;3652
2039;14387;3653
2039;18955;3654
2039;24356;3652
2039;33822;2506
2039;36983;3655
2040;24510;2461
2041;1545;3656
2041;8328;587
2041;8631;3657
2041;19419;3658
2041;24248;88
2041;30168;3659
2041;30260;3660
2041;32715;1868
2043;66;3661
2043;4811;3662
2043;6404;523
2043;10672;2819
2043;10693;3663
2043;11695;1037
2043;16198;3664
2043;16718;3665
2043;14125;2212
2043;19598;3661
2043;20793;2194
2043;22160;3666
2043;22416;3393
2043;23575;66
2043;24631;3667
2043;27227;3668
2043;28053;3669
2043;30252;187
2043;31677;3663
2043;32057;3670
2043;32529;3666
2043;33215;1730
2043;33790;2232
2043;34039;3671
2043;33065;3672
2043;37341;187
2043;37940;3666
2043;10167;3673
2044;1330;3674
2044;1932;1336
2044;8602;809
2044;11522;3675
2044;20582;3676
2044;24011;1889
2044;30245;1336
2044;31792;3677
2044;31796;1659
2044;31796;374
2044;35161;3678
2044;32832;3679
2044;38074;3680
2045;2374;3681
2045;3421;3682
2045;5790;355
2045;6289;1324
2045;7267;3683
2045;8037;1907
2045;8428;3158
2045;9047;115
2045;11538;558
2045;11960;3684
2045;12424;3685
2045;13041;3047
2045;13359;3686
2045;17908;3687
2045;23992;3687
2045;24279;3688
2045;27742;3689
2045;28434;2819
2045;28919;3690
2045;30339;88
2045;32674;3691
2045;32688;3692
2045;33147;3693
2045;34698;3694
2045;1146;148
2046;4862;3695
2046;5132;3696
2046;6160;3697
2046;6508;1717
2046;12287;3698
2046;13362;3699
2046;16957;3700
2046;28491;3701
2046;9941;376
2047;35444;3702
2050;218;213
2050;12875;3703
2050;21601;3158
2050;23530;3704
2050;25998;1808
2050;30663;3705
2052;14792;32
2052;18666;32
2052;22435;138
2052;28663;3706
2052;36054;3707
2053;3011;3708
2053;6690;3709
2053;11949;3710
2053;17640;3711
2053;20936;3712
2053;23346;3713
2053;24498;3714
2053;24711;3715
2053;26865;3716
2053;28996;3717
2053;33747;3718
2053;34269;3719
2054;1851;1800
2054;7396;3720
2054;13808;3721
2054;16431;3722
2054;18577;1649
2054;20293;3723
2054;26989;3724
2054;30070;3725
2054;30464;3726
2054;33682;931
2055;29475;3727
2057;13669;3263
2057;16017;1434
2057;18359;3728
2057;20557;3498
2057;26349;299
2057;31266;898
2060;7115;1734
2060;15127;825
2060;24066;3272
2060;26146;2604
2060;33041;3729
2060;33080;824
2062;970;3730
2062;2723;3731
2062;2717;3077
2062;3049;3732
2062;3056;3733
2062;3164;3734
2062;3113;3735
2062;4789;3736
2062;4884;3737
2062;8073;3738
2062;8274;3739
2062;13189;3740
2062;13189;2212
2062;14616;3741
2062;16556;2030
2062;16684;282
2062;16893;3742
2062;20241;11
2062;21406;3744
2062;21800;3745
2062;23762;3746
2062;27775;3747
2062;29428;3748
2062;30245;3749
2062;33057;3750
2063;7394;3751
2063;28603;3752
2063;32594;178
2063;32628;2133
2064;1517;3753
2064;6490;3754
2064;10677;3753
2064;11524;3753
2064;12043;3753
2064;13151;3753
2064;13528;3753
2064;13822;3755
2064;15456;3753
2064;17683;3756
2064;18471;3757
2064;23605;3752
2064;25711;3753
2064;29592;3753
2064;31429;3753
2064;37968;2234
2064;9602;3752
2065;7091;3758
2065;11312;179
2065;12908;558
2065;14867;2863
2065;15218;3759
2065;15218;3760
2065;16215;3761
2065;22933;3762
2065;23144;3763
2065;24383;195
2065;24383;3764
2065;24890;3761
2065;27291;3765
2065;28891;3766
2065;29582;3767
2065;29693;1848
2065;30746;3768
2065;31810;3769
2065;33290;1144
2065;34737;3770
2065;36219;1817
2065;37792;3771
2068;424;3772
2068;2513;3773
2068;3702;3774
2068;5930;3775
2068;7052;3776
2068;9047;3777
2068;15658;43
2068;16556;1825
2068;17718;3759
2068;18666;3778
2068;19394;1376
2068;19843;2044
2068;20856;3779
2068;23014;3780
2068;25589;3781
2068;26497;149
2068;31303;3782
2068;31792;3609
2068;31910;70
2068;32759;3783
2068;37760;3784
2069;6636;3785
2069;11203;3785
2069;13100;3786
2069;13334;3787
2069;14917;3788
2069;19937;3789
2069;23900;3790
2069;28662;3791
2069;28794;3789
2069;28876;3792
2069;29746;3793
2069;30525;3794
2069;33551;3790
2069;34466;3788
2069;34466;3795
2069;35066;3796
2069;35737;3797
2069;38047;3791
2069;38047;3787
2072;13597;3798
2072;23117;3799
2072;31473;3800
2073;20282;172
2077;264;3801
2077;3139;3802
2077;3394;3803
2077;3851;3804
2077;6784;3805
2077;9154;3806
2077;10890;3807
2077;13950;3808
2077;14864;3809
2077;16403;3810
2077;16815;3811
2077;18377;3812
2077;18621;3813
2077;18901;3814
2077;18917;3815
2077;19004;3816
2077;19860;3817
2077;23191;3818
2077;23246;3819
2077;24073;3820
2077;26174;3059
2077;29737;3821
2077;29987;3822
2077;30143;3823
2077;30816;3824
2077;31481;2226
2077;34451;3825
2077;34496;3826
2077;38136;2934
2077;38273;3066
2077;38290;3827
2077;38352;2438
2078;4598;3828
2078;6866;2716
2078;28623;3829
2078;28797;187
2078;28798;186
2083;1613;1680
2083;2281;3830
2083;5765;3831
2083;6790;1514
2083;8968;146
2083;16277;3832
2083;21800;173
2083;22425;3833
2083;26285;3834
2083;28782;3835
2083;29243;3836
2083;28201;2195
2083;29852;2087
2083;30589;2030
2083;35329;526
2083;9613;1907
2083;1146;1806
2084;1050;3837
2084;6047;3838
2084;17210;3839
2084;17798;3840
2084;20940;3841
2084;20957;3842
2084;26569;3843
2084;26806;3844
2084;26808;3845
2084;26935;1676
2084;34438;119
2084;36846;204
2084;9427;3846
2085;4897;3847
2085;8565;3848
2085;11021;3849
2087;2200;1907
2087;5963;3850
2087;5963;3089
2087;6302;3851
2087;14049;3852
2087;17452;2550
2087;18367;3853
2087;25428;3854
2087;25775;3855
2087;30012;3010
2088;5349;3856
2088;20402;3857
2088;22665;3858
2088;22689;3859
2088;22704;3860
2088;26685;3861
2088;28899;3862
2088;32115;3859
2088;32427;3863
2088;34262;3864
2088;32911;1324
2088;37564;3865
2088;9576;1730
2090;3771;23
2090;4265;3866
2090;11778;3851
2090;12418;3867
2090;12916;3868
2090;18300;23
2090;22118;43
2090;23362;3869
2090;24518;3870
2090;25464;1227
2090;25496;3871
2090;25539;1227
2090;26049;3871
2090;29810;3872
2090;30078;3873
2090;36877;3874
2091;4359;3875
2092;8969;3876
2092;9148;3877
2092;9331;3878
2092;18049;3879
2092;20856;1236
2092;22730;3880
2092;27808;2739
2092;28935;984
2092;36859;976
2092;36866;3881
2093;5103;3882
2093;6419;3883
2093;12212;3884
2093;23684;3885
2093;25428;3886
2093;29684;3887
2093;35039;3888
2093;32836;3889
2094;1428;3890
2094;22413;3891
2094;24445;3892
2094;30962;3893
2094;36333;5
2096;7324;3894
2096;8572;3895
2096;21078;3896
