Personaje
idPersonaje;descripcion
4929;Segura
4930;Bailarina
4931;Mujer visitante
4932;Empleado coches de choque
4933;Otro camarero
4934;Operador Telefónica
4935;Compañero 1
4936;Secretaria de Félix
4937;Camarero cafetería
4938;Chelo
4939;Anciana
4940;Compañero 2
4941;Heavy
4942;Yolanda
4943;Clienta ático
4944;Cantante
4945;Chica del kleenex
4946;Camarero asador
4947;Actor
4948;Puta
4949;Miguel Angel
4950;Camella
4951;Blondie Lavalle
4952;Volcaíta
4953;Jugador de trile
4954;Guardia Chalet
4955;Director de Programas
4956;Bailarinas
4957;Técnico de Sonido
4958;Director Bolsa
4959;Abogada CNMV
4960;Corsario
4961;Guionista
4962;Roberto Mesa
4963;Abogado Sr. Gamboa
4964;Asesor
4965;Raúl Gamboa
4966;Padre de Gamboa
4967;De la Torre
4968;Presidente CNMV
4969;Corsario Herido
4970;Corsaria
4971;Notaria
4972;Cliente cajero
4973;Operario
4974;Amigo de la Torre
4975;Guardia Aduana
4976;Encargado almacéns
4977;Señora portal
4978;Dependiente boutique
4979;Delineante
4980;Dependienta almacéns
4981;Vito
4982;Bárbaro
4983;Ludmila
4984;Azucena
4985;Nena
4986;He
4987;News reporter
4988;Cashier
4989;Sgt. Nolan
4990;Dr. Lewis
4991;Little girl
4992;Ansel Bloomfield
4993;She
4994;Ice cream woman
4995;Laurie
4996;Diane
4997;Don Henderson
4998;Teenager
4999;Steves wife
5000;Anns Nurse
5001;Woman with Camera
5002;Motorcycle Man
5003;Wise Man #3
5004;Raúl, child
5005;Brenda
5006;Juanita
5007;Camera TV
5008;Kris
5009;Mrs. Bradford
5010;Robertico, child
5011;Cuban Friend #1
5012;Cuban Friend #3
5013;Cuban Friend #2
5014;Teresita
5015;Teresita child
5016;Paulito
5017;Young Friend
5018;Myrta
5019;Cuban Friend #4
5020;Juanita, child
5021;Henry López
5022;Granny
5023;St. Joseph
5024;Wise Man #2
5025;Wise Man #1
5026;American Woman
5027;Mr. Bradford
5028;The Virgin
5029;Robertico
5030;Joanna
5031;Taquillera sala X
5032;Quisoquera
5033;Espectadora
5034;Mare
5035;Pare
5036;Anna Giralt-Romaguera
5037;Man at the Computer
5038;Woman Colleague
5039;Marta L. Puig
5040;Video Camera Operator
5041;Anna Junior
5042;Dean
5043;Radio Interviewer
5044;Miquel Gasoliba
5045;Montserrat Ehrzman-Rosas
5046;Contessa Archi
5047;Allenatore cavalli
5048;Bartolo
5049;Il giardiniere
5050;Ilaria Marengo
5051;Segretaria di giulio
5052;Francesca
5053;Il barbone
5054;Giulio Marengo
5055;Notaio
5056;Lorenzo
5057;Luisa Marengo
5058;El Chato
5059;Travolta
5060;Dña. Carmen
5061;Immigrant worker
5062;Financier
5063;Eleuterio
5064;Ramírez
5065;Javier Costa
5066;Ignacio Costa
5067;Óscar
5068;Nuria Costa
5069;Mariana Costa
5070;Jaime Costa
5071;Montse Costa
5072;Valls
5073;Enrique Teixidó
5074;Nuri
5075;Mireia
5076;Madre de Boabdil
5077;Astolfo
5078;Califa
5079;Fray Tomás de Torquemada
5080;Boabdil el Chico
5081;Reina Isabel la Católica
5082;Old Man in Crowd
5083;Fray Marcelino Camacho de Carabanchel
5084;Padre de Colón
5085;Cardenal Cisneros
5086;Bruja
5087;Prisionero encadenado
5088;Fray Diego de Deza
5089;Fetuchino
5090;Gran Capitán
5091;Cardenal
5092;Azofaifa
5093;Juan II de Portugal
5094;Toscanelli
5095;Vicente Yáñez Pinzón
5096;Bartolomé Colón
5097;Rey Fernando el Católico
5098;Fray Juan Pérez
5099;Fray Clementino
5100;Lorena
5101;Madre de Luca
5102;Marcello
5103;Luca
5104;Guard #2
5105;Fat friend of aunt
5106;Filomena
5107;Caballero de Alba
5108;Antique Dealer
5109;Captain
5110;Hook
5111;Guard 1
5112;Fruit Vendor
5113;Aztec Slave
5114;Aunt
5115;Housekeeper
5116;Glòria
5117;Casera
5118;Anselmo
5119;Ana - The Mother
5120;Nicolás Garontes
5121;Abuela - The Grandmother
5122;Amelia Garontes
5123;Paulina - The Aunt
5124;Policía de balística
5125;Carlos Bey
5126;Clos
5127;Dueña de la Pensión Real
5128;Cliente del club
5129;Vendedor ambulante
5130;Superior de Méndez
5131;Comisario Méndez
5132;Daniel Ponce
5133;Lagarto
5134;Blanca Bassagoda
5135;Olvido Montal
5136;Katy
5137;Manuela
5138;Menchu
5139;Tata
5140;Verdugo
5141;Conde Menendo
5142;Don García
5143;Doña Violante
5144;Guardia personal de Almanzor
5145;Berenguela
5146;Fabrique
5147;Arzobispo
5148;Almanzor
5149;Sancho Parra
5150;Árabe de harén
5151;Ordoño
5152;Jordi Núñez de Maracona
5153;Arcadio
5154;Bigotes
5155;Cleopatra
5156;Federico
5157;Don Basilio
5158;Loreto
5159;Fabio
5160;Joven del supermercado
5161;Mujer Sirena
5162;Security Guard
5163;Supermarket Woman
5164;Hugo
5165;Psychiatrist
5166;Recepcionista Hospital
5167;Calixta
5168;Don Tello
5169;Alcaide
5170;Sancha
5171;Doña Urraca
5172;Físico
5173;Abad
5174;Doña Flor
5175;Hombre de la pareja andaluza
5176;Lita
5177;Periodista de Barcelona
5178;Padre de Paula
5179;Mujer de la pareja andaluza
5180;Mujer de la pareja del jardín
5181;Hombre de la pareja del jardín
5182;Periodista de Montevideo
5183;Donato
5184;Director Residencia
5185;Dueño bar
5186;Santos niño 2
5187;Lidia niña 2
5188;Lidia
5189;Gloria adolescente
5190;Gloria niña
5191;Joao
5192;Santos niño
5193;Ana niña 2
5194;Tía Rafaela
5195;Ana niña
5196;Ñidia niña
5197;Cliente bar
5198;Compañero baile
5199;Mujer del paciente
5200;Hijo de Agapito
5201;Encuestador
5202;Adiestrador de perros
5203;Mujer del perro
5204;Marido en juicio
5205;Esposa en juicio
5206;Agapito
5207;Anciano andaluz
5208;Beata
5209;Padre de Agapito
5210;Vigilante de la playa
5211;Mujer de Agapito
5212;Prostituta mayor
5213;Actriz
5214;Encuestadora
5215;Párroco castrense
5216;Marinero catalán
5217;Padre Guijarro
5218;Procesada
5219;Susan Scala
5220;Encuestado
5221;Marido celoso
5222;Prostituta joven
5223;Procesado
5224;Cliente del cine
5225;Hijo Nereida
5226;Lazaro
5227;Lita del Valle
5228;Padre Nereida
5229;Segis
5230;Constructores
5231;Chofer
5232;Nereida
5233;Mulata 1
5234;Dina niña
5235;Cura Madrid
5236;Camarero Club
5237;Madre Nereida
5238;Mulata 2
5239;Director sanatorio
5240;Indio Comanche
5241;Conductor ambulancia
5242;Ayudante director
5243;Brazo de Hierro
5244;Ayudante de Estranguloni
5245;Adolescente
5246;Gerente
5247;Rubia Estranguloni
5248;Estranguloni
5249;Alarico Carrasco
5250;Jardinero
5251;Tío Ramón
5252;Corchete #2
5253;Ataulfo
5254;Adelfa
5255;Doña Águeda
5256;Calixto - mesonero
5257;La Duquesa de Sacedón
5258;Don Silverio - Alguacil mayor
5259;Pablo - físico y alquimista
5260;Tristán - Maestro tinajero
5261;Catalina - moza de mesón
5262;Bernarda
5263;Rosaura
5264;El Duque de Sacedón
5265;Corchete #1
5266;Maese Genaro - el zapatero
5267;Hombre enfadado
5268;Mujer sangrando
5269;Karin
5270;Mujer de Juan
5271;Mujer que pierde el metro
5272;Hombre buscando el servicio
5273;Gustaf Josephson
5274;Don Enrique
5275;Hombre del metro
5276;Hombre cantando
5277;Amiga de Gloria
5278;Axel Akerblom
5279;Japonés
5280;Catalán
5281;Chica con hombre leyendo
5282;Hombre leyendo
5283;Mujer que guiña el ojo
5284;Hombre de la armadura
5285;Inga
5286;Sra. Josephson
5287;Hombre con gorra
5288;Clienta banco 2º
5289;Dependienta tienda
5290;Señor Mayor
5291;Señora Mayor
5292;Apoderado
5293;Gitana
5294;Charito
5295;Cliente banco 2º
5296;Camarero Restaurante de lujo
5297;Encargada francesa
5298;Narco colombiano
5299;Señora de la limpieza
5300;Kiki
5301;Cliente banco 1º
5302;Guardia de seguridad
5303;Paciente desquiciado
5304;Croupier
5305;Pesado en el casino
5306;Daisy
5307;Policia 2º
5308;Clienta banco 1º
5309;Vladimiro
5310;Recepcionista hotel Palace
5311;Ciego
5312;Hombre indignado en Altea
5313;Niño peculiar
5314;Camarero Casino
5315;Camarero Restaurante Afueras
5316;Cliente Louis Vuitton
5317;Camarero Hotel Palace
5318;Casablanca
5319;Dibujante
5320;Guía del Inserso en el Zoo
5321;Ertzaina 2
5322;Socio
5323;Ertzaina 1
5324;Julio Muñoz
5325;Girl in Subway
5326;Tirsos Friend
5327;Tirso
5328;Tirsos Date at Party
5329;Miriam
5330;Gerardos Bride
5331;Schneider
5332;Gálvez
5333;Doña Charo
5334;Camarero francés
5335;Maldonado
5336;Redactora 3
5337;Fotografo francés
5338;Modisto francés
5339;Top model
5340;Satur
5341;Michel
5342;Enfermera 1
5343;Enfermera 3
5344;Romualdo
5345;Enfermera 2
5346;Redactora 2
5347;Redactora 1
5348;Kitty
5349;Criado
5350;Cerezo
5351;Fernando DOcon
5352;Tipo cutre
5353;Madre de Antonio
5354;Ginecólogo
5355;Olaizola
5356;Topless Girl
5357;Chipi
5358;Emila
5359;Agente de la ley
5360;Glenda Kelly
5361;Reverendo
5362;Buster
5363;Anciano espectador del combate
5364;Kelly
5365;Dallas
5366;Jake
5367;Drug Clarle
5368;Viscount
5369;Tom Malouny
5370;Stravinsky
5371;Professor
5372;Rene Kler
5373;Gala
5374;Bunuel
5375;Radige
5376;Nush
5377;Dalis Father
5378;Dalis Mother
5379;Euhenio de Ors
5380;Anais Nin
5381;Dalis Sister
5382;Salvador Dali
5383;Henry Miller
5384;Modiste
5385;Viscountess
5386;Federico Garcia Lorca
5387;Jean Cocteau
5388;Bretaun
5389;Kares Krosby
5390;Dalmau
5391;Picasso
5392;Crítico 1
5393;Periodista 3
5394;Madre Superiora
5395;Chori
5396;Tele
5397;Eudovigio
5398;Ballesteros
5399;Tribulete
5400;Director de Telelocal
5401;Periodista 4
5402;Benigno
5403;Director TeleNacional
5404;Periodista 2
5405;Boni
5406;Benigno niño
5407;Periodista 1
5408;Sonsoles
5409;Termes
5410;Mozo 1
5411;Jefe de bomberos
5412;D. Santiago
5413;Vendedor
5414;Nena incendio
5415;Dengue
5416;Zuazo
5417;Moza 1
5418;Moreno
5419;Linspecteur Michel Eparvier
5420;Le commissaire divisionnaire Le Guellec
5421;Liselotte Wagner
5422;Alan Wolf
5423;La petite danseuse
5424;Nevis
5425;Daphné
5426;Karim
5427;Ella Cebrian
5428;Lhomme photo
5429;Almodís
5430;Abd Al Malik
5431;El capitán
5432;Laila
5433;Man asking Julia to dance at Salón Los Ángeles
5434;Dancer at Salón Los Ángeles
5435;Woman dancing alone
5436;Cooker
5437;Man at Salón Los Ángeles
5438;El Güerito
5439;Perla
5440;Karla
5441;Juan El Padrote
5442;Old woman dancing at Zamora Park
5443;Colorada
5444;Coloradas baby
5445;Malena
5446;Officer 1
5447;Russian sailor
5448;Woman with baby
5449;Host of Salón Los Ángeles
5450;Bellboy
5451;Little Drunk
5452;Witch
5453;XEW radio announcer
5454;Dance teacher of Julia
5455;Dimas, Director of the Danzonera
5456;Old man dancing at Zamora Park
5457;Woman 1
5458;Woman 2
5459;Julia Solórzano
5460;Doña Tí
5461;Phone operator
5462;Dancer at Salon Los Angeles
5463;Yadira
5464;Man with broom
5465;Lt. Sparks
5466;Mr. Barrios
5467;Mauria
5468;Luis Morel Stuart
5469;Dr. Meryl Ramos
5470;Derek Timothy Carpenter
5471;Mrs. Barrios
5472;Bogdan Witkow
5473;Robert Breidlinger
5474;Crazy Butch
5475;Scarlett Ohara
5476;Sra. Durán
5477;Sr. Durán
5478;Fleming
5479;The Princess
5480;Christakis
5481;Vasilenko
5482;Beltron
5483;Spiros
5484;Vallone
5485;Fessler
5486;Monique
5487;Hombre manifestación
5488;Carmiña
5489;Alfonsiño Corcheiro
5490;Don Florencio
5491;Eufrasio
5492;Secretario general de Falange
5493;Don Alejandro
5494;Daniel Fojardo
5495;Enrique Carrasco
5496;Manolo Vivar de Alda
5497;María Antonia Brillas
5498;Doña Salvadora
5499;Hilda
5500;Padre Llaneza
5501;Cónsul alemán
5502;Manolo hijo
5503;José Alberto Vidal
5504;Maru
5505;Silvestre
5506;Shangai Lili
5507;Sra. Luján
5508;Regina
5509;Batllé
5510;Peris
5511;Bracco
5512;Ros Estivill
5513;Romagosa
5514;Ligue de Luz
5515;Amigo del portero
5516;Quimet
5517;Mari Mar
5518;Montse
5519;Miss Taylor
5520;Hombre del parque
5521;Montserrat
5522;Padre de María
5523;Madre de María
5524;Nieta de Don Antonio
5525;Agente de modelos
5526;Don Anselmo
5527;Rosita
5528;Autoestopista
5529;Jaime Vera
5530;El Chirlo
5531;Jugador tragaperras
5532;El Juez
5533;Modelo
5534;El Nene
5535;Pitonisa
5536;Pasante
5537;El Pelos
5538;Miguel Vilches
5539;Trooper
5540;Rod
5541;Anne
5542;Body falling out of wall
5543;Dead body falling out of wall
5544;Alfred
5545;Chica del bar
5546;Juan Oribe
5547;Donato Estévez
5548;Luis Falcón
5549;Don Diego
5550;Aldo
5551;Giulio
5552;Mujer en funeral
5553;Amante de Jaime
5554;Marido de Mari Tere
5555;Isabel Escudero
5556;Secretaria de Tony
5557;Secretaria de Jaime
5558;Mrs. Jackson
5559;Hombre en funeral
5560;Jaime Vivar
5561;Chófer
5562;Juan Bautista Salgado
5563;Novia de Tony
5564;Angélica Durán
5565;Tony Pardo
5566;Invitada de la fiiesta
5567;Hombre de las flores
5568;Mari Tere
5569;Ricardo Solfa
5570;Hombre en pub
5571;Rachel
5572;Manager
5573;Héctor
5574;Azuquitar
5575;Terrorista
5576;Ana Duque & Clara Duque
5577;El bandido pequeñito
5578;El locutor de TV
5579;El confidente
5580;El redactor jefe
5581;El editor
5582;El tuno
5583;La esposa legitima
5584;El director
5585;El periodista corrupto
5586;El brigada del cuerpo
5587;La rubia
5588;El policia disfrazado
5589;El numero primero
5590;La portera
5591;El abogado
5592;El pelota
5593;El teniente de la benemerita
5594;La competencia
5595;El numero segundo
5596;El bandido sucio
5597;La amiga periodista
5598;El bandido miope
5599;La otra
5600;El dinámico ejecutivo
5601;Equis
5602;El jefe
5603;Taxi
5604;Evax
5605;specialist
5606;Osorio
5607;Traveling Salesman
5608;Tono
5609;projectionist
5610;Bar customer
5611;Tono Llina
5612;Lisa Canals
5613;Victor Kinski
5614;Interventor
5615;Meca
5616;Martita
5617;Bob Hewitt
5618;Jack Ritchy
5619;Louis
5620;Catherine Boyle
5621;Dr. Anderson
5622;Gertrude Stein
5623;David Hume
5624;Helen Hewitt
5625;Manel
5626;Manel niño
5627;Margot
5628;Nori
5629;Marcelino
5630;Dueño del bar
5631;Ramón Llull
5632;Rocafort
5633;Rei Blanc
5634;Rei Ros
5635;Allioli
5636;Rei Negre
5637;Llúria
5638;Princesa Blanca
5639;Hija de Andrés
5640;Don Alberto
5641;Bombero
5642;Secretaria de José
5643;Colab-Especial
5644;Lin
5645;Hija de Don Alberto
5646;Negro
5647;Luisa Gomez
5648;Jesús de las Mercedes
5649;Ángeles Gutiérrez
5650;Hombre hostal
5651;Sempere
5652;Amós Carro
5653;Baltasar Otal
5654;Abelardo Roces
5655;Anselmo Roces
5656;Salud
5657;Nines
5658;Acompañante Ginés
5659;Ginés Sanjuan
5660;Hombre importante
5661;Ramiro Lanza
5662;Antonio Blasco
5663;Antonio Lanza
5664;Mujer vecino
5665;Mailman
5666;Quinn
5667;Police inspector
5668;Lona
5669;Culebrero
5670;Muda
5671;Carolina
5672;Clementi
5673;Madame Block
5674;Policier cabaret
5675;William
5676;Paola
5677;Femme cocktail
5678;Muchnik
5679;Officier de police
5680;Commissaire
5681;Bandonéoniste
5682;Dolly
5683;Cholo
5684;Elías
5685;Freddy
5686;Marucha
5687;Prostituée
5688;Irma
5689;Madame Díaz
5690;Écrivain
5691;Contrebassiste
5692;Recca
5693;Provincial
5694;Violoniste
5695;Guitariste
5696;Anschütz
5697;Baron von Hackenberg
5698;Erzherzogin
5699;Charbinsky
5700;Resa
5701;Oberstleutnant
5702;Koch
5703;Orbeliani
5704;Mordax
5705;Kaiserlicher Diener im Hof
5706;Oberst
5707;Graf Bottenlauben
5708;Kaiserlischer Diener im Kaminzimmer
5709;Anton
5710;Menis
5711;Técnico estudio
5712;Matts
5713;Director revista
5714;Cris
5715;Dependienta parque
5716;Rockero ascensor
5717;Volke
5718;Perinat
5719;Roxanna
5720;Dependienta floristería
5721;Secretaria TV
5722;Makeup Artist TV
5723;Director TV-2
5724;Camarero de Magpie
5725;Amiga Teatro
5726;Lugarteniente de Roscoe
5727;Ejecutivo TV
5728;Portero TV
5729;Ayte. Direccion TV
5730;Patines
5731;Roscoe
5732;Productor TV
5733;Director TV
5734;Candidata Casting TV
5735;Cati
5736;Alejo
5737;Salomón
5738;Manson
5739;Kilian
5740;Rubia
5741;R.R.P.P.
5742;Manolo Molero
5743;Renedo
5744;Zorita
5745;Castro Gil
5746;Aponte
5747;Mujer de Lugo
5748;Portugués
5749;La Guaricha
5750;Juliana
5751;Testigo
5752;Comendante Villasmil
5753;Valero
5754;Lugo
5755;Rondón
5756;Séptimo Miau
5757;Marica del Reino
5758;Mari Gaila
5759;Urbino
5760;Conde Polaco
5761;Miguelín
5762;Pedro Gailo
5763;Rosa la Tatula
5764;Simoniña
5765;Fernando Jr.
5766;Palmira
5767;Le concierge de lHoliday Inn.
5768;Le président du congrés
5769;Éric Sachs
5770;Khalid
5771;Le brigadier des douanes
5772;Le reporter
5773;Karine
5774;Lagent technique
5775;Dr. Alverio
5776;Lingénieur de la raffinerie
5777;Georges Orwall
5778;Max Orwall
5779;Le jeune auxillaire du congrés
5780;Dr. Benjamin Justice
5781;Carlo
5782;Le commissaire de Bruges
5783;Le commandant de lAzay-le-rideau
5784;Wang
5785;Le cuisinier
5786;Le savant allemand
5787;Boris
5788;Le savant chinois
5789;Don Cipote
5790;Don Laureano
5791;Madre de Paloma
5792;Don Jaume
5793;Conseller
5794;Doña Otilia
5795;Titina
5796;Liberto
5797;Infanta de Sicilia
5798;La reina
5799;Fontanellas
5800;Muntaner
5801;Veintisiete
5802;Don Pedro el Católico
5803;Sor Presa
5804;La Violette
5805;Sganarelle
5806;Grosse femme
5807;Elvire
5808;Cavalier de Don Alonse
5809;Mathurine
5810;Ouvrier statue
5811;Don Alonse
5812;Le Pauvre
5813;Charlotte
5814;Jeune baroudeur
5815;Mère de Don Juan
5816;Mère supérieure
5817;Monsieur Dimanche
5818;Pierrot
5819;Gusman
5820;Vieux baroudeur
5821;La Ramée
5822;Ragotin
5823;Rey Felipe II
5824;Padre de Don Juan
5825;Dama
5826;Muchacha Rio
5827;Sirvienta Padre
5828;Sirviente Doña Elvira
5829;Marido - Husband
5830;Sirviente Dama
5831;Doña Elvira
5832;Esganarel
5833;Sirviente Padre
5834;Bufón
5835;Sombra
5836;Dama Ermita
5837;Lhermite
5838;Buhonero
5839;Chiquilla India
5840;Bailarín Ballet de España
5841;Doña Inés
5842;Celador 5
5843;Cantaora - Recitadora
5844;Avellaneda
5845;Celador 2
5846;Guitarrista 2
5847;Rubia subasta
5848;Morena fiesta
5849;Ciutti
5850;Chico carteles
5851;Narcotraficante
5852;Bailarina Ballet de España
5853;Señora de Marquina
5854;Don Juan Marquina
5855;Don Juan Tenorio
5856;Celador 1
5857;Celador 4
5858;Borracho comisaría
5859;Coreógrafa castañuelas
5860;Prostituta del coche
5861;Atracadora
5862;Ana de Pantoja
5863;Guitarrista 1
5864;Madre atracadora
5865;Viuda de Prodini
5866;Cliente del coche
5867;Mozo hotel
5868;Centella
5869;Celador 3
5870;Comisario Ulloa
5871;Brígida
5872;Travesti
5873;Loco perruno
5874;Curro, ayudante comisario
5875;Closing Scene Narrator
5876;Don Felipe
5877;Martirio
5878;Rosenda
5879;Mirón
5880;Luis adulto
5881;Eva adulta
5882;Eva joven
5883;Luis joven
5884;Severiano
5885;Sra. Julia
5886;Gancho 2º
5887;Chica Vaquero
5888;Henriete
5889;Gancho 1º
5890;Municipal
5891;Chica Preciados
5892;Rafa Niño
5893;Muchacha Huerto
5894;Acompañante Rastro
5895;Silvia Niña
5896;Muchacho Huerto
5897;Librero
5898;Padre Silvia
5899;Jeromo
5900;Madrastra
5901;Presidenta Tribunal
5902;Jeromo Niño
5903;Sr. Elizabe
5904;Encargado de Obras
5905;Tito Guardamar
5906;Chulo Rastro
5907;Mujer en mercado
5908;Abuelo de Nati
5909;Mujer transeúnte
5910;Ligón
5911;Dependienta de tienda de ropa
5912;Frutera
5913;Tutor de Fernandín
5914;Fernandín
5915;Marido de Cristina
5916;Dueño del club
5917;Aniceto
5918;Socio de Roberto
5919;Tartamudo
5920;El portero
5921;Nino Álvarez
5922;Bruto
5923;Don Bernardino
5924;Mujer 10
5925;Srta. Álvarez
5926;Encargado bar
5927;Juanjo
5928;Juanjos Mother
5929;Hypnotized Girl
5930;Syliane
5931;Juanjos Father
5932;Don José Luzardo
5933;Juan Primito
5934;Doña Asunción Luzardo
5935;Santos Luzardo Chico
5936;Enamorado de Doña Bárbara
5937;Balbino Paiba
5938;Antonio Sandoval
5939;Francisca Sandoval
5940;Lorenzo Barquero Joven
5941;Ño Pernalete
5942;Gervesia Sandoval
5943;Melquiades
5944;Marisela Barquero
5945;Capitán del Bongo
5946;Doña Bárbara
5947;Casilda Sandoval
5948;Pajarote
5949;Lorenzo Barquero
5950;María Nieves
5951;Félix Luzardo
5952;Elena Palacios
5953;Leopardo Mondragón
5954;Altagracia Sandoval
5955;León Mondragón
5956;Santos Luzardo
5957;Forasteros
5958;Oswaldo Briceño
5959;Mujiquita
5960;Tigre Mondragón
5961;Giuseppe
5962;Palenquero
5963;Nieto de Melesio Sandoval
5964;Genoveva Sandoval
5965;Carmelito
5966;Otra Nieta de Melesio Sandoval
5967;Antonio Sandoval Chico
5968;Melesio Sandoval
5969;Doña Bárbara Joven
5970;Tío Licurgo
5971;Ramos
5972;Jacintito
5973;Doña Perfecta
5974;Don Inocencio
5975;Juan Tafetán
5976;José Rey
5977;Pinzón
5978;Profesor Blank
5979;Policía 3
5980;Padre Church
5981;Bob Goodfontaine
5982;Lamar Shedd
5983;Azafata avión
5984;Policía 2.
5985;Piloto
5986;Azafata aeropuerto
5987;Copiloto
5988;Amante
5989;Ayudante de laboratorio
5990;Dr. Timothy Curry
5991;Oficial ayudante del General Franco
5992;Redactor jefe
5993;Locutora de radio
5994;Juan de La Cierva
5995;Coronel Solans
5996;Olley
5997;Criada Calvo Sotelo
5998;Comisario Policía
5999;Tte. Coronel Galarza
6000;Coronel de Estado Mayor
6001;Félix Maiz
6002;Tte. Coronel Martínez Fuset
6003;Juan Ignacio Luca de Tena
6004;General Kindelan
6005;Doctor Gabarda
6006;Goicoechea
6007;General Franco
6008;General Cabanelles
6009;Tte. Coronel Salgado Araujo
6010;Capitán Villalobos
6011;Coronel Sáez de Buruaga
6012;General Orgaz
6013;Oficial ayudante del General Mola
6014;Jugador de golf
6015;Hugh Pollard
6016;Pau Casals
6017;Diplomático
6018;Capitán Guardia Civil
6019;General Romerales
6020;Esposa de Luis Bolín
6021;General Batet
6022;General Fanjul
6023;Asistente del General Franco
6024;Marroquí
6025;Dorothy
6026;Cuenca
6027;Presidente Gobierno
6028;José Calvo Sotelo
6029;Carmen Polo de Franco
6030;Piloto Bebb
6031;Marqués del Mérito
6032;Luis Bolín
6033;Esposa Calvo Sotelo
6034;Comandante García González
6035;Coronel Monóculo
6036;Tte. Coronel Yagüe
6037;Capitán Bando
6038;Carmencita Franco
6039;General Mola
6040;Mago
6041;Juan March
6042;Carlos Aceves
6043;El Lobo Negro
6044;The Black Wolf
6045;Governor
6046;Geronimo
6047;Lieutnant
6048;Corporal Donovan
6049;Marquesa
6050;Marques
6051;Paco Hernández Gil
6052;Mario Martínez
6053;Sofi
6054;Tía Pilar
6055;Juanico
6056;Tío Antoñito
6057;Tío Pepe
6058;Mujer de Carlos
6059;Méndez
6060;Vecina borde
